Date,EEM,EWJ,FXB,FXE,FXY,GLD,IEF,IWM,QQQ,SLV,SPY,TLT,USO,UUP,VGK
2012-09-28,30.763505935668945,28.592182159423828,146.01272583007812,121.5716323852539,125.80000305175781,171.88999938964844,81.32835388183594,69.62149047851562,61.124568939208984,33.47999954223633,114.1312255859375,85.96489715576172,272.9599914550781,18.311981201171875,29.133222579956055
2012-10-01,31.068693161010742,28.498641967773438,145.92137145996094,121.90481567382812,125.80999755859375,172.2899932861328,81.4792709350586,69.85508728027344,61.03544616699219,33.650001525878906,114.43251037597656,86.28392791748047,274.0,18.27020835876465,29.461496353149414
2012-10-02,31.113359451293945,28.37391471862793,145.97618103027344,122.19999694824219,125.63999938964844,172.10000610351562,81.42668151855469,69.98860931396484,61.21372604370117,33.5,114.5514144897461,86.1660385131836,272.1600036621094,18.253501892089844,29.66103172302246
2012-10-03,30.904935836791992,28.24920654296875,145.36392211914062,122.05717468261719,125.02999877929688,172.41000366210938,81.50927734375,69.7883529663086,61.605953216552734,33.5099983215332,115.01911163330078,86.19379425048828,260.8800048828125,18.303627014160156,29.512989044189453
2012-10-04,31.225006103515625,28.592182159423828,146.46055603027344,123.1425552368164,125.1500015258789,173.61000061035156,81.18646240234375,70.26394653320312,61.81989288330078,33.93000030517578,115.84362030029297,85.11886596679688,271.5199890136719,18.17831802368164,29.93782615661621
2012-10-05,31.225006103515625,28.592182159423828,145.90306091308594,123.24729919433594,124.7699966430664,172.6199951171875,80.81852722167969,70.18052673339844,61.49007797241211,33.45000076293945,115.85152435302734,84.01622009277344,266.79998779296875,18.17831802368164,30.00218391418457
2012-10-08,30.949604034423828,28.43628692626953,144.9617462158203,122.6760482788086,125.30999755859375,172.0500030517578,81.081298828125,69.73827362060547,60.92849349975586,32.970001220703125,115.45513916015625,84.72355651855469,265.760009765625,18.2200870513916,29.770462036132812
2012-10-09,30.718849182128906,27.96858787536621,144.66018676757812,121.73347473144531,125.4800033569336,170.99000549316406,80.91612243652344,68.92057800292969,59.95683670043945,32.83000183105469,114.31361389160156,84.5710220336914,273.44000244140625,18.33704376220703,29.24263572692871
2012-10-10,30.532764434814453,27.750316619873047,144.79727172851562,122.01911926269531,125.62999725341797,170.83999633789062,81.11133575439453,68.8121109008789,59.65373992919922,32.95000076293945,113.584228515625,85.16740417480469,270.7200012207031,18.29527473449707,29.236204147338867
2012-10-11,30.815616607666016,27.906213760375977,145.12628173828125,122.2761459350586,125.29000091552734,171.32000732421875,81.18646240234375,69.06241607666016,59.4665641784668,32.900001525878906,113.64771270751953,85.75689697265625,274.32000732421875,18.261859893798828,29.47437286376953
2012-10-12,30.718849182128906,27.93739891052246,145.4096221923828,122.5427474975586,125.20999908447266,170.05999755859375,81.1939926147461,68.50337219238281,59.43979263305664,32.45000076293945,113.27507019042969,85.97183990478516,272.0,18.23679542541504,29.44861602783203
2012-10-15,30.897485733032227,28.12447738647461,145.354736328125,122.5141830444336,124.73999786376953,168.35000610351562,81.21650695800781,68.95394897460938,59.876609802246094,31.65999984741211,114.21849822998047,85.77769470214844,272.0,18.24515151977539,29.764022827148438
2012-10-16,31.217561721801758,28.529815673828125,145.7477264404297,123.41865539550781,124.4000015258789,169.4199981689453,80.83354187011719,69.46293640136719,60.72345733642578,31.93000030517578,115.37586212158203,84.59184265136719,273.0400085449219,18.16996192932129,30.30471420288086
2012-10-17,31.463178634643555,28.685726165771484,146.0310516357422,124.09464263916016,124.29000091552734,169.5399932861328,80.322998046875,70.08871459960938,60.68779373168945,32.119998931884766,115.8990249633789,83.80818939208984,272.79998779296875,18.078067779541016,30.581501007080078
2012-10-18,31.373870849609375,28.872798919677734,145.13536071777344,123.61860656738281,123.8499984741211,168.7899932861328,80.18031311035156,69.70491790771484,59.983604431152344,31.729999542236328,115.59782409667969,83.29497528076172,272.55999755859375,18.15325355529785,30.381969451904297
2012-10-19,30.89005470275879,28.498641967773438,144.76068115234375,123.12353515625,123.76000213623047,166.97000122070312,80.5182113647461,68.2947769165039,58.54838943481445,31.100000381469727,113.67145538330078,84.42538452148438,266.7200012207031,18.2200870513916,29.98931312561035
2012-10-22,31.187776565551758,28.903982162475586,144.77894592285156,123.48529815673828,122.79000091552734,167.5800018310547,80.24793243408203,68.27808380126953,58.851470947265625,31.389999389648438,113.68731689453125,83.88448333740234,263.20001220703125,18.2200870513916,30.182411193847656
2012-10-23,30.54765510559082,28.311561584472656,144.24891662597656,122.73320007324219,122.94999694824219,165.42999267578125,80.6308364868164,67.93599700927734,58.28989028930664,30.68000030517578,112.1097640991211,85.08417510986328,255.75999450683594,18.303627014160156,29.41642951965332
2012-10-24,30.577434539794922,28.37391471862793,144.92523193359375,122.56179809570312,122.94000244140625,164.86000061035156,80.45814514160156,67.7524185180664,58.08485412597656,30.709999084472656,111.79271697998047,84.24507904052734,253.0399932861328,18.303627014160156,29.409996032714844
2012-10-25,30.91238021850586,28.592182159423828,145.87564086914062,122.41895294189453,122.22000122070312,166.02000427246094,80.16533660888672,68.02777099609375,58.08485412597656,31.1200008392334,112.11772155761719,83.8150863647461,254.24000549316406,18.320335388183594,29.590229034423828
2012-10-26,30.67418670654297,28.43628692626953,145.53750610351562,122.3142318725586,123.26000213623047,165.92999267578125,80.67584991455078,67.70236206054688,58.25423049926758,31.079999923706055,112.05429077148438,85.04950714111328,254.32000732421875,18.320335388183594,29.609535217285156
2012-10-31,30.629533767700195,28.24920654296875,145.93048095703125,122.53319549560547,122.94000244140625,166.8300018310547,81.00625610351562,68.11117553710938,57.897640228271484,31.270000457763672,112.05429077148438,85.54887390136719,254.24000549316406,18.28691864013672,29.648155212402344
2012-11-01,31.12823486328125,28.529815673828125,145.80250549316406,122.36186981201172,122.41999816894531,166.07000732421875,80.8446273803711,68.82878875732422,58.71774673461914,31.219999313354492,113.22750091552734,84.84837341308594,256.4800109863281,18.311981201171875,29.97001075744629
2012-11-02,30.9644775390625,28.311561584472656,144.8337860107422,121.31454467773438,122.0,162.60000610351562,80.91227722167969,67.74410247802734,58.093780517578125,29.950000762939453,112.22077941894531,84.78600311279297,250.8000030517578,18.437294006347656,29.654603958129883
2012-11-05,31.113359451293945,28.311561584472656,144.4408721923828,120.9337158203125,122.2300033569336,163.22999572753906,81.10778045654297,68.19467163085938,58.477088928222656,30.170000076293945,112.45065307617188,85.26448059082031,252.8800048828125,18.479061126708984,29.538734436035156
2012-11-06,31.358989715576172,28.37391471862793,144.72413635253906,121.17174530029297,122.13999938964844,166.3000030517578,80.73932647705078,68.70364379882812,58.58404541015625,31.010000228881836,113.33064270019531,84.46004486083984,260.4800109863281,18.453998565673828,29.86701202392578
2012-11-07,30.845396041870117,28.03093910217285,144.54136657714844,120.71473693847656,122.70999908447266,166.49000549316406,81.41595458984375,67.03485870361328,57.202354431152344,30.829999923706055,110.76210021972656,85.99268341064453,249.67999267578125,18.48741340637207,29.352066040039062
2012-11-08,30.45831871032715,27.906213760375977,144.42254638671875,120.45768737792969,123.6500015258789,167.99000549316406,81.7768783569336,66.09198760986328,56.30200958251953,31.3799991607666,109.43025970458984,87.26872253417969,250.39999389648438,18.48741340637207,29.036663055419922
2012-11-09,30.517881393432617,27.906213760375977,143.7462615966797,120.18157958984375,123.48999786376953,167.82000732421875,81.784423828125,66.23384857177734,56.542701721191406,31.540000915527344,109.52542877197266,87.36583709716797,253.83999633789062,18.529184341430664,28.991607666015625
2012-11-12,30.629533767700195,27.625598907470703,143.6366424560547,120.18157958984375,123.4800033569336,167.4499969482422,81.83702850341797,66.04192352294922,56.53378677368164,31.3700008392334,109.61261749267578,87.51142120361328,252.72000122070312,18.537538528442383,29.049535751342773
2012-11-13,30.354122161865234,27.65678596496582,143.5452423095703,120.10542297363281,123.62999725341797,167.10000610351562,81.93475341796875,65.66647338867188,56.14154052734375,31.399999618530273,109.23209381103516,87.80271911621094,251.27999877929688,18.554244995117188,28.901493072509766
2012-11-14,29.88518714904785,27.313796997070312,143.22537231445312,120.39102935791016,122.30999755859375,167.13999938964844,81.95730590820312,64.4482192993164,55.4819221496582,31.639999389648438,107.75759887695312,87.88593292236328,254.16000366210938,18.5458927154541,28.64401626586914
2012-11-15,29.98940658569336,27.750316619873047,143.39901733398438,120.7242431640625,120.87999725341797,166.08999633789062,81.91972351074219,64.1144790649414,55.294715881347656,31.530000686645508,107.57527160644531,87.71253967285156,251.9199981689453,18.5458927154541,28.63114356994629
2012-11-16,30.078723907470703,28.24920654296875,143.69143676757812,120.42913055419922,120.76000213623047,165.8800048828125,81.97234344482422,64.64850616455078,55.535377502441406,31.209999084472656,108.10643768310547,87.63624572753906,255.44000244140625,18.579309463500977,28.450908660888672
2012-11-19,30.607206344604492,28.654539108276367,143.8102569580078,121.09559631347656,120.56999969482422,167.8699951171875,81.80696105957031,66.01689910888672,56.854698181152344,32.04999923706055,110.29441833496094,87.14389038085938,261.3599853515625,18.49576759338379,29.16539764404297
