Strategy,BH,BH,BH,TSMOM,TSMOM,TSMOM,VC_CONTRARIAN,VC_CONTRARIAN,VC_CONTRARIAN,VC_FLAT,VC_FLAT,VC_FLAT
RoundTripCost,0.0,0.0002,0.001,0.0,0.0002,0.001,0.0,0.0002,0.001,0.0,0.0002,0.001
Date,,,,,,,,,,,,
2008-05-08,0.008498907275482404,0.008498907275482404,0.008498907275482404,0.008281557091673258,0.008281557091673258,0.008281557091673258,0.0020205174440181394,0.0020205174440181394,0.0020205174440181394,0.005151037267845698,0.005151037267845698,0.005151037267845698
2008-05-09,-0.00624908258543234,-0.00624908258543234,-0.00624908258543234,-0.006261991373343079,-0.006261991373343079,-0.006261991373343079,-0.0014239977118386308,-0.0014239977118386308,-0.0014239977118386308,-0.003842994542590855,-0.003842994542590855,-0.003842994542590855
2008-05-12,0.014100223832710264,0.014100223832710264,0.014100223832710264,0.014167694330013865,0.014167694330013865,0.014167694330013865,-0.0009100519704337566,-0.0009100519704337566,-0.0009100519704337566,0.006628821179790054,0.006628821179790054,0.006628821179790054
2008-05-13,0.002164440321760833,0.002164440321760833,0.002164440321760833,0.002305966276509189,0.0023043910311728983,0.0022980900498277353,0.0019927046344147678,0.001911129389078477,0.001584828407733314,0.0021493354554619785,0.002107760210125688,0.0019414592287805245
2008-05-14,0.00042235506279419076,0.00042235506279419076,0.00042235506279419076,0.0004487350895095571,0.00044715984417326637,0.00044085886282810337,0.0012365836756228251,0.0011550084302865342,0.0008287074489413712,0.0008426593825661911,0.0008010841372299004,0.0006347831558847374
2008-05-15,0.018681910929902703,0.018681910929902703,0.018681910929902703,0.018406287340676387,0.018406287340676387,0.018406287340676387,0.016591187129996476,0.016511187129996475,0.016191187129996475,0.017498737235336435,0.017458737235336433,0.017298737235336432
2008-05-16,0.007086860800552249,0.007086860800552249,0.007086860800552249,0.006790669568798774,0.006790669568798774,0.006790669568798774,0.00669245569739771,0.00669245569739771,0.00669245569739771,0.006741562633098242,0.006741562633098242,0.006741562633098242
2008-05-19,-0.00325755812649196,-0.00325755812649196,-0.00325755812649196,-0.003311814226787369,-0.003311814226787369,-0.003311814226787369,-0.0031003794355450626,-0.0031003794355450626,-0.0031003794355450626,-0.003206096831166216,-0.003206096831166216,-0.003206096831166216
2008-05-20,-0.011463303806271476,-0.011463303806271476,-0.011463303806271476,-0.011663271463175674,-0.011663271463175674,-0.011663271463175674,-0.011463303806271476,-0.011474006789974886,-0.01151681872478853,-0.011563287634723576,-0.01156863912657528,-0.011590045093982102
2008-05-21,-0.015675814146725846,-0.015675814146725846,-0.015675814146725846,-0.015813583736962497,-0.015813583736962497,-0.015813583736962497,-0.015675814146725846,-0.015675814146725846,-0.015675814146725846,-0.01574469894184417,-0.01574469894184417,-0.01574469894184417
2008-05-22,0.0054583969600959905,0.0054583969600959905,0.0054583969600959905,0.005584803129576543,0.005584803129576543,0.005584803129576543,0.0054583969600959905,0.0054583969600959905,0.0054583969600959905,0.005521600044836266,0.005521600044836266,0.005521600044836266
2008-05-23,-0.010917162638061624,-0.010917162638061624,-0.010917162638061624,-0.010940726745111455,-0.010940726745111455,-0.010940726745111455,-0.010917162638061624,-0.010917162638061624,-0.010917162638061624,-0.01092894469158654,-0.01092894469158654,-0.01092894469158654
2008-05-27,0.006362197327342774,0.006362197327342774,0.006362197327342774,0.006618848775885292,0.006618848775885292,0.006618848775885292,0.006362197327342774,0.006362197327342774,0.006362197327342774,0.006490523051614032,0.006490523051614032,0.006490523051614032
2008-05-28,0.007156114877644064,0.007156114877644064,0.007156114877644064,0.007178814680967705,0.007178814680967705,0.007178814680967705,0.007156114877644064,0.007156114877644064,0.007156114877644064,0.007167464779305885,0.007167464779305885,0.007167464779305885
2008-05-29,0.004241220302088057,0.004241220302088057,0.004241220302088057,0.004611509020500947,0.004611509020500947,0.004611509020500947,0.004241220302088057,0.004241220302088057,0.004241220302088057,0.004426364661294502,0.004426364661294502,0.004426364661294502
2008-05-30,0.00495757612272346,0.00495757612272346,0.00495757612272346,0.004817700809919339,0.004817700809919339,0.004817700809919339,0.00495757612272346,0.00495757612272346,0.00495757612272346,0.0048876384663214005,0.0048876384663214005,0.0048876384663214005
2008-06-02,-0.011138575595476563,-0.011138575595476563,-0.011138575595476563,-0.011212322973842767,-0.011212322973842767,-0.011212322973842767,-0.011138575595476563,-0.011138575595476563,-0.011138575595476563,-0.011175449284659666,-0.011175449284659666,-0.011175449284659666
2008-06-03,-0.010037550924974091,-0.010037550924974091,-0.010037550924974091,-0.00988771936855831,-0.00988771936855831,-0.00988771936855831,-0.010037550924974091,-0.010037550924974091,-0.010037550924974091,-0.0099626351467662,-0.0099626351467662,-0.0099626351467662
2008-06-04,0.001165263621611671,0.001165263621611671,0.001165263621611671,0.001194340083069972,0.001194340083069972,0.001194340083069972,0.001165263621611671,0.001165263621611671,0.001165263621611671,0.0011798018523408217,0.0011798018523408217,0.0011798018523408217
2008-06-05,0.022281747428203495,0.022281747428203495,0.022281747428203495,0.022312067630678993,0.022311851114452427,0.022310985049546157,0.022292165695783146,0.022291949179556576,0.022291083114650306,0.02230211666323107,0.02230211666323107,0.02230211666323107
2008-06-06,-0.0320567848570763,-0.0320567848570763,-0.0320567848570763,-0.03245336992903936,-0.03245336992903936,-0.03245336992903936,-0.03203203974421317,-0.03203203974421317,-0.03203203974421317,-0.032242704836626265,-0.032242704836626265,-0.032242704836626265
2008-06-09,-0.003318292771717874,-0.003318292771717874,-0.003318292771717874,-0.0031787647173376634,-0.003178981233564231,-0.003179847298470502,-0.003336584598132594,-0.003336584598132594,-0.003336584598132594,-0.0032576746577351284,-0.003257782915848412,-0.0032582159483015476
2008-06-10,-0.01440098781768528,-0.01440098781768528,-0.01440098781768528,-0.01403672375094892,-0.01403694026717549,-0.01403780633208176,-0.01210068569039791,-0.012111388674101322,-0.012154200608914966,-0.013068704720673415,-0.013074164470638406,-0.013096003470498361
2008-06-11,-0.018433569394737198,-0.018433569394737198,-0.018433569394737198,-0.018659282173844893,-0.018659282173844893,-0.018659282173844893,-0.016392615406121695,-0.016395816004533447,-0.016408618398180468,-0.017525948789983294,-0.01752754908918917,-0.017533950286012682
2008-06-12,0.0023879504623138727,0.0023879504623138727,0.0023879504623138727,0.0026023034090817384,0.0026023034090817384,0.0026023034090817384,0.0026191865958281324,0.0026159859974163773,0.0026031836037693577,0.002610745002454935,0.002609144703249058,0.0026027435064255476
2008-06-13,0.014215261622021698,0.014215261622021698,0.014215261622021698,0.014179965974493126,0.014179965974493126,0.014179965974493126,0.012724961078717572,0.012721760480305818,0.012708958086658798,0.01345246352660535,0.013450863227399471,0.013444462030575963
2008-06-16,0.006130326412554855,0.006130326412554855,0.006130326412554855,0.004798316932874538,0.0047753258692821935,0.004683361614912817,0.003980016262198974,0.003957025198606629,0.0038650609442372526,0.004389166597536756,0.004366175533944411,0.004274211279575035
2008-06-17,0.00016519843777923588,0.00016519843777923588,0.00016519843777923588,0.00012896588505716662,0.00010597482146482251,1.401056709544616e-05,0.0038523695043848885,0.0037493784407925442,0.003337414186423168,0.0019906676947210275,0.0019276766311286833,0.0016757123767593071
2008-06-18,-0.008127850454504683,-0.008127850454504683,-0.008127850454504683,-0.008282921962586523,-0.008282921962586523,-0.008282921962586523,0.0018916178715527373,0.0018916178715527373,0.0018916178715527373,-0.0031956520455168934,-0.0031956520455168934,-0.0031956520455168934
2008-06-19,0.006632081207385869,0.006632081207385869,0.006632081207385869,0.006609351765617306,0.0066091352493907385,0.006608269184484468,-0.005534319179949905,-0.0055377362945882285,-0.005551404753141519,0.0005375162928337006,0.0005359159936278231,0.0005295147968043133
2008-06-20,-0.02805473243794614,-0.02805473243794614,-0.02805473243794614,-0.023464617502220033,-0.0234910256804507,-0.023596658393373368,0.0017677718988825769,0.0017413637206519102,0.0016357310077292429,-0.010848422801668726,-0.010874614463672827,-0.010979381111689222
2008-06-23,-0.0022776258035747017,-0.0022776258035747017,-0.0022776258035747017,-0.0010331281091640098,-0.0010363287075757647,-0.0010491311012227843,-0.002085946637262677,-0.0021691472356744324,-0.0025019496293214524,-0.0015595373732133432,-0.0016027379716250984,-0.0017755403652721185
2008-06-24,-0.004806785529248322,-0.004806785529248322,-0.004806785529248322,-0.003931293838617754,-0.003934494437029509,-0.003947296830676529,0.0010572563514751813,0.0009740557530634262,0.0006412533594164066,-0.0014370187435712868,-0.0014802193419830418,-0.0016530217356300616
2008-06-25,0.01681612145878044,0.01681612145878044,0.01681612145878044,0.014135343942184108,0.014132143343772352,0.014119340950125334,-0.0004754481114343581,-0.000478648709846113,-0.0004914511034931326,0.006829947915374875,0.006826747316963119,0.0068139449233161
2008-06-26,-0.03441652700621831,-0.03441652700621831,-0.03441652700621831,-0.0284359509255528,-0.028439151523964555,-0.028451953917611576,0.007042323620135738,0.007039123021723983,0.007026320628076964,-0.010696813652708529,-0.010700014251120285,-0.010712816644767306
2008-06-27,0.004362066602307773,0.004362066602307773,0.004362066602307773,0.004119091166842425,0.004117561057886225,0.004111440622061427,0.003382550411037125,0.0033810203020809256,0.003374899866256127,0.003750820788939775,0.003750820788939775,0.003750820788939775
2008-06-30,-0.0002490207273537459,-0.0002490207273537459,-0.0002490207273537459,-0.0081729933450712,-0.008265271574110902,-0.008634384490269707,0.0005387499688183601,0.00044327114136690404,6.135583156107881e-05,-0.00381712168812642,-0.0039002972326685884,-0.004232999410837262
2008-07-01,-0.0027518689173935493,-0.0027518689173935493,-0.0027518689173935493,0.01426801402776787,0.01426801402776787,0.01426801402776787,0.003279124127895658,0.003279124127895658,0.003279124127895658,0.008773569077831765,0.008773569077831765,0.008773569077831765
2008-07-02,-0.024157341481952803,-0.024157341481952803,-0.024157341481952803,0.024219041661187976,0.024138825144961403,0.023817959080055132,0.0020907441551057102,0.002010527638879142,0.0016896615739728702,0.013154892908146842,0.013154892908146842,0.013154892908146842
2008-07-03,-0.00035426232391929454,-0.00035426232391929454,-0.00035426232391929454,-0.001233784548785278,-0.0013140010650118457,-0.0016348671299181168,0.0007580237433742816,0.0006778072271477139,0.00035694116224144266,-0.00023788040270549806,-0.00023788040270549806,-0.00023788040270549806
2008-07-07,-0.00125005719328782,-0.00125005719328782,-0.00125005719328782,0.0011316263462477208,0.001051626346247721,0.0007316263462477206,0.005760845695363172,0.005680845695363172,0.005360845695363172,0.0034462360208054464,0.0034462360208054464,0.0034462360208054464
2008-07-08,0.01591413957975108,0.01591413957975108,0.01591413957975108,-0.015904541919510528,-0.01590607202846673,-0.015912192464291524,0.002661734965391749,0.002657004258023794,0.0026380814285519756,-0.006621403477059389,-0.006623003776265267,-0.006629404973088776
2008-07-09,-0.02117573170146619,-0.02117573170146619,-0.02117573170146619,0.02116044339107814,0.02116044339107814,0.02116044339107814,2.2057910259225006e-05,1.1138410329245355e-05,-3.25395893906674e-05,0.010591250650668684,0.010585790900703693,0.010563951900843737
2008-07-10,0.013170350327384717,0.013170350327384717,0.013170350327384717,-0.0036972137271204307,-0.003777213727120431,-0.004097213727120431,-0.012880844065412598,-0.012960844065412598,-0.013280844065412599,-0.008289028896266514,-0.008289028896266514,-0.008289028896266514
2008-07-11,-0.012087385116175202,-0.012087385116175202,-0.012087385116175202,-0.0004192603152022331,-0.0004205739079318643,-0.0004258282788503916,0.01238898407912096,0.012387408833784669,0.012381107852439505,0.005984861881959364,0.005983417462926402,0.0059776397867945565
2008-07-14,-0.003896486739703802,-0.003896486739703802,-0.003896486739703802,-0.0019284833406818965,-0.0019284833406818965,-0.0019284833406818965,0.0037362170162726187,0.0037362170162726187,0.0037362170162726187,0.0009038668377953612,0.0009038668377953612,0.0009038668377953612
2008-07-15,-0.008986252418864558,-0.008986252418864558,-0.008986252418864558,0.009019919093098797,0.008939919093098797,0.008619919093098798,0.009134138939363198,0.009054138939363198,0.008734138939363199,0.009077029016230998,0.009077029016230998,0.009077029016230998
2008-07-16,0.025100926030261223,0.025100926030261223,0.025100926030261223,-0.025337227356377223,-0.02533744387260379,-0.025338309937510062,-0.005445746195203592,-0.005447537956766449,-0.0054547050030178835,-0.015391486775790407,-0.01539249091468512,-0.015396507470263974
2008-07-17,0.007139951051700299,0.007139951051700299,0.007139951051700299,-0.007170551644304588,-0.007170551644304588,-0.007170551644304588,-0.0018773026946289654,-0.0018773026946289654,-0.0018773026946289654,-0.004523927169466776,-0.004523927169466776,-0.004523927169466776
2008-07-18,-0.011407372622942842,-0.011407372622942842,-0.011407372622942842,0.0114004013170208,0.011400184800794232,0.01139931873588796,-0.007129426859072173,-0.007146435795479829,-0.0072144715411104525,0.0021354872289743136,0.0021268745026572014,0.0020924235973887543
2008-07-21,0.007239164922800994,0.007239164922800994,0.007239164922800994,-0.0071143729908839754,-0.0071143729908839754,-0.0071143729908839754,-0.0028094496861709676,-0.002832440749763312,-0.0029244050041326883,-0.004961911338527472,-0.004973406870323644,-0.0050193889975083325
2008-07-22,0.0012335788029029428,0.0012335788029029428,0.0012335788029029428,-0.0015025555200511762,-0.0015025555200511762,-0.0015025555200511762,0.0010314107683842418,0.0010314107683842418,0.0010314107683842418,-0.0002355723758334672,-0.0002355723758334672,-0.0002355723758334672
2008-07-23,0.006501061682048089,0.006501061682048089,0.006501061682048089,-0.006852538490177929,-0.006852755006404497,-0.006853621071310768,0.004314413762642798,0.004280503199120476,0.004144860945031186,-0.0012690623637675652,-0.0012861259036420101,-0.0013543800631397908
2008-07-24,-0.023880400180030674,-0.023880400180030674,-0.023880400180030674,0.02399062799100792,0.02399062799100792,0.02399062799100792,0.010827207525999475,0.010827207525999475,0.010827207525999475,0.0174089177585037,0.0174089177585037,0.0174089177585037
2008-07-25,0.00817109142620364,0.00817109142620364,0.00817109142620364,-0.00811931280199036,-0.00811931280199036,-0.00811931280199036,0.0023319087834894805,0.0023319087834894805,0.0023319087834894805,-0.0028937020092504396,-0.0028937020092504396,-0.0028937020092504396
2008-07-28,-0.01682056186349593,-0.01682056186349593,-0.01682056186349593,0.01682629257681431,0.01682629257681431,0.01682629257681431,-0.0020637984227588058,-0.00208678948635115,-0.002178753740720526,0.007381247077027754,0.007369751545231581,0.007323769418046893
2008-07-29,0.03229688114714644,0.03229688114714644,0.03229688114714644,-0.03246013252370173,-0.03246013252370173,-0.03246013252370173,-0.0148222160113279,-0.014846520667649877,-0.014943739292937781,-0.023641174267514817,-0.023653326595675803,-0.023701935908319757
2008-07-30,-0.00029237547500122183,-0.00029237547500122183,-0.00029237547500122183,0.0001372210565611469,0.0001372210565611469,0.0001372210565611469,0.004860854412560924,0.004860854412560924,0.004860854412560924,0.002499037734561036,0.002499037734561036,0.002499037734561036
2008-07-31,-0.012020932347129726,-0.012020932347129726,-0.012020932347129726,0.012103106025758266,0.012103106025758266,0.012103106025758266,0.009684834567423407,0.009684834567423407,0.009684834567423407,0.010893970296590836,0.010893970296590836,0.010893970296590836
2008-08-01,-0.010198713621043186,-0.010198713621043186,-0.010198713621043186,0.010124342497083227,0.010124342497083227,0.010124342497083227,-0.00023142367428494572,-0.00023142367428494572,-0.00023142367428494572,0.004946459411399142,0.004946459411399142,0.004946459411399142
2008-08-04,-0.018141346658012144,-0.018141346658012144,-0.018141346658012144,0.017931629340757448,0.017931629340757448,0.017931629340757448,0.009467726966853083,0.009467726966853083,0.009467726966853083,0.013699678153805265,0.013699678153805265,0.013699678153805265
2008-08-05,0.023322329029894673,0.023322329029894673,0.023322329029894673,-0.02335993639722701,-0.0233615116425633,-0.023367812623908465,0.0042422462369870895,0.004240670991650798,0.004234370010305636,-0.00955884508011996,-0.00955884508011996,-0.00955884508011996
2008-08-06,0.014005946223011097,0.014005946223011097,0.014005946223011097,-0.013920489821299575,-0.013922065066635866,-0.01392836604798103,-0.00150714068102695,-0.0015087159263632406,-0.0015150169077084036,-0.007713815251163263,-0.007713815251163263,-0.007713815251163263
2008-08-07,-0.02050547851567994,-0.02050547851567994,-0.02050547851567994,0.020281515010649908,0.020278409656357417,0.020265988239187457,0.007199568907351581,0.007164083098492966,0.0070221398630585154,0.013740541959000744,0.013722821622761483,0.01365194027780444
2008-08-08,0.011368012364166296,0.011368012364166296,0.011368012364166296,-0.011333421994163305,-0.011334997239499597,-0.01134129822084476,0.009110383019818185,0.00899668897252243,0.008541912783339411,-0.0011115194871725597,-0.0011691541334885825,-0.0013996927187526734
2008-08-11,-0.0002270084531344494,-0.0002270084531344494,-0.0002270084531344494,-0.00027445595436779893,-0.00027576954709743055,-0.0002810239180159579,-0.0006040205657751339,-0.000637714613070888,-0.0007724908022539069,-0.0004392382600714662,-0.00045674208008415946,-0.0005267573601349326
2008-08-12,-0.004434656779969181,-0.004434656779969181,-0.004434656779969181,0.004430081057111438,0.004428767464381806,0.004423513093463278,-0.0024753246529127795,-0.0024996293092347556,-0.0025968479345226596,0.0009773782020993287,0.0009645690775735248,0.0009133325794703092
2008-08-13,-0.0038340594955698576,-0.0038340594955698576,-0.0038340594955698576,0.003891303191484776,0.0038897279461484855,0.0038834269648033225,0.0001539107840239952,0.0001510219459580726,0.00013946659369438227,0.002022606987754386,0.002020374946053279,0.002011446779248852
2008-08-14,0.008889339027379047,0.008889339027379047,0.008889339027379047,-0.008724432415382856,-0.008724432415382856,-0.008724432415382856,0.010229838412967873,0.010229838412967873,0.010229838412967873,0.0007527029987925084,0.0007527029987925084,0.0007527029987925084
2008-08-15,-0.008057528251491074,-0.008057528251491074,-0.008057528251491074,0.008032098985616925,0.008032098985616925,0.008032098985616925,0.007903028275816865,0.007732325292113454,0.007049513357299812,0.007967563630716894,0.007882212138865188,0.007540806171458366
2008-08-18,-0.01204013190956397,-0.01204013190956397,-0.01204013190956397,0.01183033909208135,0.01183033909208135,0.01183033909208135,0.011590662335911618,0.011590662335911618,0.011590662335911618,0.011710500713996484,0.011710500713996484,0.011710500713996484
2008-08-19,-0.010508700592670507,-0.010508700592670507,-0.010508700592670507,0.00032156785818282887,0.00024156785818282866,-7.84321418171711e-05,-0.006424147858232281,-0.0065841478582322815,-0.0072241478582322815,-0.003051290000024726,-0.003171290000024726,-0.0036512900000247256
2008-08-20,0.011750481273965403,0.011750481273965403,0.011750481273965403,-0.011722490026627504,-0.011802490026627505,-0.012122490026627504,-0.01163421310429277,-0.01179421310429277,-0.01243421310429277,-0.011678351565460137,-0.011798351565460137,-0.012278351565460137
2008-08-21,-0.001336424540534314,-0.001336424540534314,-0.001336424540534314,0.0011306203687194896,0.0011306203687194896,0.0011306203687194896,0.0015533478993980591,0.0015533478993980591,0.0015533478993980591,0.0013419841340587741,0.0013419841340587741,0.0013419841340587741
2008-08-22,0.005821213965752173,0.005821213965752173,0.005821213965752173,-0.005799148583364121,-0.005800723828700412,-0.005807024810045575,-0.006127940516457752,-0.006209515761794042,-0.006535816743139205,-0.0059635445499109365,-0.006005119795247227,-0.006171420776592391
2008-08-25,-0.019634096726429327,-0.019634096726429327,-0.019634096726429327,0.01963318675003697,0.01963318675003697,0.01963318675003697,0.01896053520610726,0.018880318689880698,0.018559452624974423,0.01929686097807212,0.019256752719958838,0.019096319687505702
2008-08-26,0.0010325092821214402,0.0010325092821214402,0.0010325092821214402,-0.001019762372635802,-0.001019762372635802,-0.001019762372635802,-0.0008905703769263298,-0.0008905703769263298,-0.0008905703769263298,-0.0009551663747810661,-0.0009551663747810661,-0.0009551663747810661
2008-08-27,0.012579632951087943,0.012579632951087943,0.012579632951087943,-0.012585969415229584,-0.012585969415229584,-0.012585969415229584,-0.01224706951762068,-0.01224706951762068,-0.01224706951762068,-0.012416519466425132,-0.012416519466425132,-0.012416519466425132
2008-08-28,0.008552938118525488,0.008552938118525488,0.008552938118525488,-0.008545675577386693,-0.008545675577386693,-0.008545675577386693,-0.008032387976850616,-0.008032387976850616,-0.008032387976850616,-0.008289031777118655,-0.008289031777118655,-0.008289031777118655
2008-08-29,-0.013839879637417327,-0.013839879637417327,-0.013839879637417327,0.013840784706126524,0.013840784706126524,0.013840784706126524,0.013420576706047339,0.013420576706047339,0.013420576706047339,0.013630680706086931,0.013630680706086931,0.013630680706086931
2008-09-02,-0.020220258730359982,-0.020220258730359982,-0.020220258730359982,0.020236795405496884,0.020235220160160595,0.02022891917881543,0.019613674534072426,0.019612099288736137,0.019605798307390974,0.019925234969784655,0.019923659724448362,0.019917358743103204
2008-09-03,-0.00998491099404484,-0.00998491099404484,-0.00998491099404484,0.009983119242686645,0.009981543997350356,0.009975243016005192,0.009905991058089274,0.009904415812752984,0.00989811483140782,0.00994455515038796,0.009942979905051668,0.009936678923706506
2008-09-04,-0.03914857151208759,-0.03914857151208759,-0.03914857151208759,0.03867061682051507,0.03866904157517878,0.038662740593833615,0.03760673258338703,0.03760515733805073,0.037598856356705575,0.03813867470195105,0.03813709945661476,0.0381307984752696
2008-09-05,0.0031071351167457862,0.0031071351167457862,0.0031071351167457862,-0.003138605474084493,-0.003138605474084493,-0.003138605474084493,-0.0030477435965937808,-0.003050944195005536,-0.0030637465886525555,-0.0030931745353391374,-0.0030947748345450153,-0.0031011760313685247
